arm,assignment_id,task_id,replicate,criterion_id,source_generation,offline,first_scored_submission,first_available_feedback_turn,first_focused_reminder_turn,availability_to_reminder_lag,first_verbatim_requirement_turn,verbatim_requirement_exposures,reminder_deliveries,proactive_deliveries,corrective_deliveries,scored_observations,scored_violations,post_reminder_scored_observations,post_reminder_scored_violations,post_reminder_violation_response_opportunities,first_post_reminder_level,first_post_reminder_points
user,da-15-1--rep-001--solver-luna--user-simulator-red-team-trace,da-15-1,1,elicited_5ec6f28c19bcfb61,5,False,s003,4,4,0,4,"[{""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-001/luna/user-simulator-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""1b73b0027beec0b8beb8a21ca453414f5dfb18566c3825c23197bc127df3c2bb"", ""offset"": 1342, ""representation"": ""literal""}]",1,1,0,8,0,7,0,0,A,0.0
user,da-14-8--rep-003--solver-luna--user-simulator-red-team-trace,da-14-8,3,elicited_42633414a38f749a,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-003/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""92f1ab49f3a91803cdf87de703631c1acad9a239f74254f1faf2bb45d49ec7af"", ""offset"": 6969, ""representation"": ""literal""}]",1,1,0,11,0,10,0,0,A,0.0
full,da-13-1--rep-003--solver-luna--full-red-team-trace,da-13-1,3,elicited_c4cca48c59c3793c,3,False,s001,2,2,0,2,"[{""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-003/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""5d177994f627eeca3a2367570e5436a3658369f6df2e1329c8de1ffcbe556931"", ""offset"": 10073, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""1b46383c07898b57e8b6f484b951785891473e7065a9430b95c68cc0d612a0f3"", ""offset"": 10305, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""93efcf0d9ced970bde8e859b22fd2eaaef3ba754e5014048c074a0b36463541b"", ""offset"": 10518, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""57fa0a0ff084295c348c98cb6917b1af4ba09e23b382493c8986b8270ec95bd6"", ""offset"": 10509, ""representation"": ""literal""}]",1,1,0,4,0,3,0,0,A,0.0
full,da-13-1--rep-003--solver-luna--full-red-team-trace,da-13-1,3,elicited_b7839695b6cd817c,4,False,s002,3,3,0,3,"[{""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""1b46383c07898b57e8b6f484b951785891473e7065a9430b95c68cc0d612a0f3"", ""offset"": 11941, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""93efcf0d9ced970bde8e859b22fd2eaaef3ba754e5014048c074a0b36463541b"", ""offset"": 12154, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-1/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""57fa0a0ff084295c348c98cb6917b1af4ba09e23b382493c8986b8270ec95bd6"", ""offset"": 12145, ""representation"": ""literal""}]",1,1,0,3,0,2,0,0,A,0.0
full,da-14-8--rep-002--solver-luna--full-red-team-trace,da-14-8,2,elicited_42633414a38f749a,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-002/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""c1231d769e70ff5bd23f94439eabd43e424340ba4c1f4a0a5b093efb5f334bb8"", ""offset"": 24171, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-002/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""877c8d7244dd708d6dd006420008c31b7c635da702ea60cb5816a2dde06ecb5d"", ""offset"": 18251, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""877c8d7244dd708d6dd006420008c31b7c635da702ea60cb5816a2dde06ecb5d"", ""offset"": 18251, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""877c8d7244dd708d6dd006420008c31b7c635da702ea60cb5816a2dde06ecb5d"", ""offset"": 18251, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""877c8d7244dd708d6dd006420008c31b7c635da702ea60cb5816a2dde06ecb5d"", ""offset"": 18251, ""representation"": ""literal""}]",1,0,1,5,1,4,0,0,A,0.0
full,da-14-8--rep-003--solver-luna--full-red-team-trace,da-14-8,3,elicited_42633414a38f749a,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-003/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""b97fd53a2571cee0b8e224efd24636a2508640f4e53c8b6079b3f79e3dcbef97"", ""offset"": 24089, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-003/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""fcfc645cb1374e5e5b5d1c94669e244cc2dbce0267b03ea2ecb8504ecefb6b10"", ""offset"": 18155, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""fcfc645cb1374e5e5b5d1c94669e244cc2dbce0267b03ea2ecb8504ecefb6b10"", ""offset"": 18155, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""fcfc645cb1374e5e5b5d1c94669e244cc2dbce0267b03ea2ecb8504ecefb6b10"", ""offset"": 18155, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""fcfc645cb1374e5e5b5d1c94669e244cc2dbce0267b03ea2ecb8504ecefb6b10"", ""offset"": 18155, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
user,da-13-5--rep-003--solver-luna--user-simulator-red-team-trace,da-13-5,3,elicited_50a1931f04261338,5,False,s003,4,4,0,4,"[{""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-003/luna/user-simulator-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""77a21767703568cea0ff4d1e964b45d232e81a1707d7f59190b0845f54104c85"", ""offset"": 1115, ""representation"": ""literal""}]",1,1,0,2,0,1,0,0,A,0.0
full,da-13-6--rep-001--solver-luna--full-red-team-trace,da-13-6,1,elicited_fd1b148d5bf4b379,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-001/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""d64a86b998d8660dacafffcac5c6cba67d0373a47290a44afffe3b92e5bcc234"", ""offset"": 19068, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-001/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""41e20de73226aac22ad175d5e49513d26682363fa4d180b87ab67caa1877803e"", ""offset"": 13625, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-001/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""38bc8fdc1ad6591ec80bade0ad5391ab82ed7a0409e0f09fb4d092bfa4d5b821"", ""offset"": 13474, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-001/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""38bc8fdc1ad6591ec80bade0ad5391ab82ed7a0409e0f09fb4d092bfa4d5b821"", ""offset"": 13474, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-001/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""38bc8fdc1ad6591ec80bade0ad5391ab82ed7a0409e0f09fb4d092bfa4d5b821"", ""offset"": 13474, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
full,da-13-6--rep-001--solver-luna--full-red-team-trace,da-13-6,1,elicited_3858d2bff0d86bff,3,False,s001,2,2,0,2,"[{""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-001/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""41e20de73226aac22ad175d5e49513d26682363fa4d180b87ab67caa1877803e"", ""offset"": 14784, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-001/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""38bc8fdc1ad6591ec80bade0ad5391ab82ed7a0409e0f09fb4d092bfa4d5b821"", ""offset"": 14633, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-001/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""38bc8fdc1ad6591ec80bade0ad5391ab82ed7a0409e0f09fb4d092bfa4d5b821"", ""offset"": 14633, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-001/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""38bc8fdc1ad6591ec80bade0ad5391ab82ed7a0409e0f09fb4d092bfa4d5b821"", ""offset"": 14633, ""representation"": ""literal""}]",1,1,0,4,0,3,0,0,A,0.0
full,da-15-1--rep-001--solver-luna--full-red-team-trace,da-15-1,1,elicited_9c5a7d58ab5f40b7,2,False,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-001/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""aa78e9fef6a8ee5731bb352410b9ae2198b874198f53a296eb9ba089e7a5e08e"", ""offset"": 14809, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-001/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""36fa58b8f6f5ad3c90b409b3e6640a96e1d423efcda5a5f333f0310a611937bb"", ""offset"": 9124, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-001/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""84ebea3228e66ec3411430572aa9ae11a7d1c0f88cac40a41222dcf747f6b39b"", ""offset"": 9269, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-001/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""84ebea3228e66ec3411430572aa9ae11a7d1c0f88cac40a41222dcf747f6b39b"", ""offset"": 9269, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-001/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""beff6a5d53b51be3128552504f7ee142dbf0e75e51f2278fcbbad384c7da52b8"", ""offset"": 9502, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
full,da-15-1--rep-001--solver-luna--full-red-team-trace,da-15-1,1,elicited_5f05c2efdf44ab4a,6,False,s004,5,5,0,5,"[{""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-001/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""beff6a5d53b51be3128552504f7ee142dbf0e75e51f2278fcbbad384c7da52b8"", ""offset"": 11042, ""representation"": ""literal""}]",1,1,0,1,0,0,0,0,,
full,da-12-4--rep-003--solver-luna--full-red-team-trace,da-12-4,3,elicited_94042956f6ab36db,2,False,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-003/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""1a5d66deb167095fb8e9eefb3dc8e40ca109ba70ff9e99141435d9a613faf52f"", ""offset"": 11256, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-003/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""197f4e2b9cbd1646587628b6168993eff817ea3e8fe8462e16d614c93665bdd9"", ""offset"": 6432, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""7318975f9d81557e64ee9d74d6c6a770286ca948fbb9fb4a4b8ba8eafdb56763"", ""offset"": 6702, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""6328eff386b5e6127e29f4c5e796b37c85da5c3443e16dbefd725a32945dd30f"", ""offset"": 6708, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""0b2ddd6ac64878648f091f4645be556a1de261abe5695efd3bed9f444650c5b8"", ""offset"": 6817, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
full,da-12-4--rep-003--solver-luna--full-red-team-trace,da-12-4,3,elicited_5ee27793f990aaa8,4,False,s002,3,3,0,3,"[{""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""7318975f9d81557e64ee9d74d6c6a770286ca948fbb9fb4a4b8ba8eafdb56763"", ""offset"": 8117, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""6328eff386b5e6127e29f4c5e796b37c85da5c3443e16dbefd725a32945dd30f"", ""offset"": 8123, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""0b2ddd6ac64878648f091f4645be556a1de261abe5695efd3bed9f444650c5b8"", ""offset"": 8232, ""representation"": ""literal""}]",1,0,1,3,1,2,0,0,A,0.0
full,da-12-4--rep-003--solver-luna--full-red-team-trace,da-12-4,3,elicited_ef0acc8fd8e68744,5,False,s003,4,4,0,4,"[{""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""6328eff386b5e6127e29f4c5e796b37c85da5c3443e16dbefd725a32945dd30f"", ""offset"": 9487, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""0b2ddd6ac64878648f091f4645be556a1de261abe5695efd3bed9f444650c5b8"", ""offset"": 9596, ""representation"": ""literal""}]",1,1,0,2,0,1,0,0,A,0.0
full,da-12-4--rep-003--solver-luna--full-red-team-trace,da-12-4,3,elicited_919953cf447ae64a,6,False,s004,5,5,0,5,"[{""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""0b2ddd6ac64878648f091f4645be556a1de261abe5695efd3bed9f444650c5b8"", ""offset"": 11044, ""representation"": ""literal""}]",1,1,0,1,0,0,0,0,,
full,da-14-3--rep-002--solver-luna--full-red-team-trace,da-14-3,2,elicited_db77c0abbeb9160b,1,True,s000,1,,,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-002/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""3e2ee6573113c865351b25d8ab8f3d5388f1a7782e1e21b570a5584de737c178"", ""offset"": 12565, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-002/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""5e0279f6a80f7dc6d191a068101aaa8c51d35dedeb56dd0dfa35c3067e3ffe97"", ""offset"": 8214, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""6492bc96f6b317e51262e4b7cf55eeb3925b9593e8f4c36e5de98eaddf96afe5"", ""offset"": 8718, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""51cc24d67881f8ed5752c929be00ac6808adbe90ec7d8d4f0bf8139bffc2a804"", ""offset"": 8687, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""51cc24d67881f8ed5752c929be00ac6808adbe90ec7d8d4f0bf8139bffc2a804"", ""offset"": 8687, ""representation"": ""literal""}]",0,0,0,5,0,0,0,0,,
full,da-14-3--rep-002--solver-luna--full-red-team-trace,da-14-3,2,elicited_35fab354627ef9a1,2,False,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-002/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""3e2ee6573113c865351b25d8ab8f3d5388f1a7782e1e21b570a5584de737c178"", ""offset"": 13772, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-002/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""5e0279f6a80f7dc6d191a068101aaa8c51d35dedeb56dd0dfa35c3067e3ffe97"", ""offset"": 9421, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""6492bc96f6b317e51262e4b7cf55eeb3925b9593e8f4c36e5de98eaddf96afe5"", ""offset"": 9925, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""51cc24d67881f8ed5752c929be00ac6808adbe90ec7d8d4f0bf8139bffc2a804"", ""offset"": 9894, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""51cc24d67881f8ed5752c929be00ac6808adbe90ec7d8d4f0bf8139bffc2a804"", ""offset"": 9894, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
full,da-14-3--rep-002--solver-luna--full-red-team-trace,da-14-3,2,elicited_71c24836358e3b9a,4,False,s002,3,3,0,3,"[{""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""6492bc96f6b317e51262e4b7cf55eeb3925b9593e8f4c36e5de98eaddf96afe5"", ""offset"": 11648, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""51cc24d67881f8ed5752c929be00ac6808adbe90ec7d8d4f0bf8139bffc2a804"", ""offset"": 11617, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""51cc24d67881f8ed5752c929be00ac6808adbe90ec7d8d4f0bf8139bffc2a804"", ""offset"": 11617, ""representation"": ""literal""}]",1,0,1,3,1,2,0,0,A,0.0
