assignment_id,task_id,replicate,condition_id,arm,generation,criterion_id,pair_id,preferred_level,rejected_level,independent_relation,predicted_levels,semantic,required_applications,quoted_application_spans,accepted,rejection_reason,ineligibility,application_source_errors,path
da-13-6--rep-003--solver-luna--user-simulator-red-team-trace,da-13-6,3,user-simulator-red-team-trace,user,6,elicited_1ed2c4ceef488ee2,pair_d963c0f4e913d791,A,B,A/B,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The condition is decidable from the submitted trace and results: named exceptions can be checked against both reported significance filters, effect signs, and their labeling. It adds a material scope distinction not specified by the base rubric, which requires opposite-direction discordance but does not require joint significance eligibility or separate exploratory sign-only candidates.""}",12,21,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criterion-validation.json
da-13-6--rep-003--solver-luna--user-simulator-red-team-trace,da-13-6,3,user-simulator-red-team-trace,user,8,elicited_d1b480791b7e5e2d,pair_086efa8c36180f2e,B,B,B/B,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The check is decidable from submitted public results and documented effect-significance columns, without hidden execution or intent. It adds a distinct condition—correctly assigning each named discordant protein to the specific regimen where it passes both filters—beyond the existing rule’s general eligibility/opposite-direction requirement.""}",16,30,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0008/criterion-validation.json
da-13-6--rep-003--solver-luna--user-simulator-red-team-trace,da-13-6,3,user-simulator-red-team-trace,user,9,elicited_c10f7ba166a4758a,pair_7b64527a373add9c,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The condition is decidable from the submitted analysis and final interpretation: it checks whether p-value conclusions are explicitly limited to the tested nulls and assumptions. Existing overlap-validation rules require appropriate tests and reported evidence, but do not require distinguishing statistical-null evidence from mechanism, causality, equivalence, generalization, or artifact-exclusion claims.""}",18,47,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0009/criterion-validation.json
da-13-6--rep-003--solver-luna--user-simulator-red-team-trace,da-13-6,3,user-simulator-red-team-trace,user,10,elicited_ad60fe54dbc4574e,pair_cb8f0e84b113f30f,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted trace and answer can publicly reveal which age-stratum p-values were selected and whether multiplicity or exploratory qualification was addressed. This adds the specific condition of handling minimum-p selection across strata, which is not explicitly required by the existing rules; the general limitation rule does not entail it.""}",20,56,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0010/criterion-validation.json
da-13-6--rep-003--solver-luna--user-simulator-red-team-trace,da-13-6,3,user-simulator-red-team-trace,user,10,elicited_c7e200d1f31ba1ac,pair_94f6efb66b53eef0,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted trace and code can publicly show whether row 2 was used, required columns were checked, and results were withheld or segregated after a failed parse. Although the base rubric requires using row 2 and documenting preparation, it does not require an explicit schema gate or prohibit presenting alternate-parse results as primary; that failure-containment condition adds material coverage.""}",20,73,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0010/criterion-validation.json
da-13-5--rep-001--solver-luna--full-red-team-trace,da-13-5,1,full-red-team-trace,full,6,elicited_19aea277196be869,pair_2c568def8e505469,B,C,B/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The condition is decidable from the submitted answer and trace: it checks whether sign-only evidence is labeled as concordance rather than level movement and whether any movement claim includes baseline/comparable-scale magnitude or distance evidence. This adds a material limitation absent from the base directional-concordance criterion, which equates shared signs with movement toward the female pattern.""}",11,31,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-5/rep-001/luna/full-red-team-trace/rubric-generations/generation-0006/criterion-validation.json
da-18-7--rep-002--solver-luna--full-red-team-trace,da-18-7,2,full-red-team-trace,full,2,elicited_aad74c24db24dd83,pair_be1480143b622e54,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""Public code and reported results can be checked for consistent ESR1 filtering and scope. This adds the specific coverage condition that executable extraction must match LBD-specific claims, or broader results must be relabeled, which is not explicitly required by the base criterion.""}",5,17,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-002/luna/full-red-team-trace/rubric-generations/generation-0002/criterion-validation.json
da-18-7--rep-002--solver-luna--full-red-team-trace,da-18-7,2,full-red-team-trace,full,6,elicited_292f387c8b441af1,pair_2220e62a22f4faf6,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted trace and answer can publicly show whether mechanistic and therapeutic claims are calibrated to cross-sectional evidence, including stated limitations and avoidance of causal, efficacy, pathway-activation, or individualized-treatment claims. This adds a specific evidence-calibration condition not entailed by the base interpretation criterion, which requires therapeutic context but does not require distinguishing association from causality or acknowledging these limitations.""}",10,20,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-002/luna/full-red-team-trace/rubric-generations/generation-0006/criterion-validation.json
da-19-1--rep-002--solver-luna--user-simulator-red-team-trace,da-19-1,2,user-simulator-red-team-trace,user,2,elicited_c654b052b6c3506b,pair_16bc397a2ba73cdc,A,B,A/B,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted trace and answer are public and can reveal whether the reported analysis population differs from the task-defined population. This adds a specific scope-mismatch disclosure and out-of-scope labeling requirement; the base rubric requires correct filtering and limitations but does not explicitly require identifying omitted or altered populations wherever downstream counts and conclusions are reported.""}",5,18,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0002/criterion-validation.json
da-19-1--rep-002--solver-luna--user-simulator-red-team-trace,da-19-1,2,user-simulator-red-team-trace,user,3,elicited_4e6bb9461a5366ff,pair_28607c436ef8279b,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The check is decidable from submitted expression values, reported log2 fold changes, and any documented scale/transformation. It adds a specific arithmetic consistency condition—recalculating direction and magnitude from value_2/value_1—not explicitly required by the base rubric, which checks reporting, filtering, ranking, and edge-case treatment but not numerical reconciliation.""}",7,21,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criterion-validation.json
da-16-1--rep-002--solver-luna--user-simulator-red-team-trace,da-16-1,2,user-simulator-red-team-trace,user,2,elicited_f3f90b3d459b8de8,pair_90caf2e3ecf45560,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The condition is decidable from the submitted trace/code and specifically checks whether clinical outcomes leaked into pre-clustering feature selection and whether any resulting analysis is honestly labeled supervised. The base rubric requires unsupervised clustering but does not explicitly cover outcome-blind feature selection or leakage prevention; existing duplicate-count rule is unrelated.""}",5,13,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0002/criterion-validation.json
da-16-1--rep-002--solver-luna--user-simulator-red-team-trace,da-16-1,2,user-simulator-red-team-trace,user,3,elicited_8e8e1bab24e90c19,pair_f98d0ce54ffe429c,B,B,B/B,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The public trace and code can show whether bootstrap resamples refit preprocessing, feature selection, PCA, and clustering, and whether the stability claim matches. Although the base rubric requires robustness or stability assessment, it does not specify representation refitting or prohibit conflating fixed-score resampling with full pipeline stability; this adds that material condition.""}",7,11,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criterion-validation.json
da-16-1--rep-002--solver-luna--user-simulator-red-team-trace,da-16-1,2,user-simulator-red-team-trace,user,4,elicited_145ad92219c79641,pair_d04fab3f15573fcc,A,B,A/B,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The condition is decidable from submitted code and rationale. It adds distinct coverage for clinical outcomes determining clustering-pipeline parameters (PC count, linkage, cluster count, or related choices), whereas the existing rule addresses outcome-informed feature selection before PCA/clustering.""}",9,29,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json
da-16-1--rep-002--solver-luna--user-simulator-red-team-trace,da-16-1,2,user-simulator-red-team-trace,user,4,elicited_5d7467cdd167b2b6,pair_7dd5ab6c55a797e0,A,B,A/B,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The condition is decidable from the submitted trace and answer. Although the base rubric requires multiple clinical features and suitable testing, it does not require reporting every named endpoint individually, documenting unavailable endpoints, or limiting conclusions accordingly; this criterion adds that specific complete-coverage and missingness-scope check.""}",9,20,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json
da-16-1--rep-002--solver-luna--user-simulator-red-team-trace,da-16-1,2,user-simulator-red-team-trace,user,5,elicited_4ecc3c442ec6a9ee,pair_3299170d6343608b,A,B,A/B,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted trace, code, sensitivity results, and stated claims can establish this condition from public material. It adds a specific requirement to distinguish selected-pipeline stability from cross-method invariance and to restrict subtype or trial-enrichment claims when instability is material; existing robustness and limitations criteria do not explicitly require this claim calibration.""}",11,31,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criterion-validation.json
da-16-1--rep-002--solver-luna--user-simulator-red-team-trace,da-16-1,2,user-simulator-red-team-trace,user,6,elicited_0e9bad27b259daf1,pair_1c0a038ffbe2cb81,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The check is decidable from submitted code, results, and claims: it targets whether nonsignificant comparisons are incorrectly treated as proof of no clinically meaningful separation, requiring uncertainty, power, confidence-interval, or equivalence support for exclusion claims. Existing rules cover endpoint reporting, outcome independence, robustness, and general severity conclusions but do not specify this nonsignificance-to-equivalence condition.""}",12,24,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criterion-validation.json
da-12-2--rep-002--solver-luna--user-simulator-red-team-trace,da-12-2,2,user-simulator-red-team-trace,user,4,elicited_d03216336ffc6579,pair_968c2543a473cd46,C,C,C/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The code, query/pathway/background definitions, and reported quantitative outputs are inspectable in submitted public material, making exact consistency checkable without hidden execution. It adds a specific cross-artifact condition—whether tables, statistics, adjusted values, and rankings correspond to the implemented definitions—which the base rubric's general correctness and reproducibility requirements do not explicitly entail.""}",9,30,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json
da-12-2--rep-002--solver-luna--user-simulator-red-team-trace,da-12-2,2,user-simulator-red-team-trace,user,4,elicited_23f74f88914913c8,pair_03bbe831d63e497c,B,A,B/A,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted trace and answer can publicly establish the universe, its provenance or reconstruction, and any disclosed sensitivity or limitation. This adds a specific requirement for background-universe traceability and alternative-universe qualification that the base criteria do not explicitly entail, despite their broader method and reproducibility requirements.""}",9,30,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json
da-12-2--rep-002--solver-luna--user-simulator-red-team-trace,da-12-2,2,user-simulator-red-team-trace,user,8,elicited_23f7e1bd330a18e0,pair_941401fa73326c04,A,B,A/B,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""This is decidable from the public trace and results: it conditionally checks whether any non-default ORA universe is identifiable, reconstructible, and appropriately labeled, without requiring use of a non-default background. The base rubric broadly requires reproducibility and source traceability but does not specifically require supplying identifiers or labeling primary versus sensitivity analyses for an alternative universe.""}",17,58,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0008/criterion-validation.json
da-12-2--rep-002--solver-luna--user-simulator-red-team-trace,da-12-2,2,user-simulator-red-team-trace,user,10,elicited_7597632444eebe0b,pair_734cc1da4cbaf19d,B,C,B/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The condition is decidable from the submitted trace, code, files, and reported tables. It adds a material requirement absent from the base rubric: the ORA background universe must be identifiable and reconstructible, with pathway membership, contingency tables, adjusted values, and conclusions traceable to it; unsupported size-only denominators must be qualified or repaired.""}",21,74,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0010/criterion-validation.json
da-12-4--rep-001--solver-luna--user-simulator-red-team-trace,da-12-4,1,user-simulator-red-team-trace,user,3,elicited_09ff3f410fe2941b,pair_da9a26b90812cc61,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""Canonical submitted materials can be checked for agreement between headline quantitative claims and the documented trace or results table. This specifically detects cross-document numerical mismatches and unexplained alternate estimates, which is not entailed by the existing source-traceability requirement.""}",7,14,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criterion-validation.json
da-12-4--rep-001--solver-luna--user-simulator-red-team-trace,da-12-4,1,user-simulator-red-team-trace,user,4,elicited_82226d01770e3117,pair_87113d972ac1fbb3,B,A,B/A,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The check is decidable from the submitted results table: when an ascending-p-value ranking is claimed, displayed values and ranks can be checked directly. It adds coverage for internal ordering and rank consistency, which is not entailed by the existing headline-to-trace agreement rule or the base completeness requirements.""}",9,12,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json
da-12-4--rep-001--solver-luna--user-simulator-red-team-trace,da-12-4,1,user-simulator-red-team-trace,user,5,elicited_aa410c9fe01d5ae8,pair_6009945881d305fe,A,B,A/B,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""Public trace/code and reported results can establish whether the stated aggregation method generated the primary estimate and linked conclusions. This is distinct from the active rule’s numerical headline-to-trace agreement: matching values do not establish aggregation-method identity, scope, or cross-check qualification.""}",11,46,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criterion-validation.json
da-12-4--rep-001--solver-luna--user-simulator-red-team-trace,da-12-4,1,user-simulator-red-team-trace,user,7,elicited_b7d1619193c59014,pair_68e8569cedce1f50,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""Public trace, stated method, cohort-construction code, and reported tables can establish whether the primary replicate-resolution method is explicitly linked to the computed results. This adds the specific method-to-result consistency condition, which is not entailed by the base cohort-matching, analysis, or headline-value consistency rules.""}",15,54,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0007/criterion-validation.json
da-12-4--rep-001--solver-luna--user-simulator-red-team-trace,da-12-4,1,user-simulator-red-team-trace,user,8,elicited_12b841fc3e02aa37,pair_77112b2e497168d4,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""Public trace, tables, narrative, and answer can establish whether stated effect-size scales match the documented transformation and outputs. This adds a specific scale/unit consistency check not entailed by the existing headline-value consistency rule or the broader source-reliability requirement.""}",16,77,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0008/criterion-validation.json
da-12-4--rep-001--solver-luna--user-simulator-red-team-trace,da-12-4,1,user-simulator-red-team-trace,user,9,elicited_7d31572761852552,pair_6b1c6a27bc4df382,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted public analysis trace can show the actual Surv() call and its argument order, without relying on execution or hidden information. This adds the specific condition that survival time is first and binary event status second; existing rules cover cohort construction, method/result linkage, and headline consistency but do not explicitly check argument order.""}",18,53,False,structural_candidate_ineligible,"[{""artifact_id"": ""artifact_97c8d2e096b840af"", ""reason"": ""application_undecidable""}]",0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0009/criterion-validation.json
da-12-4--rep-001--solver-luna--user-simulator-red-team-trace,da-12-4,1,user-simulator-red-team-trace,user,10,elicited_7d31572761852552,pair_6b1c6a27bc4df382,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted public analysis trace can show the actual Surv() call and its argument order, without relying on execution or hidden information. This adds the specific condition that survival time is first and binary event status second; existing rules cover cohort construction, method/result linkage, and headline consistency but do not explicitly check argument order.""}",20,59,False,structural_candidate_ineligible,"[{""artifact_id"": ""artifact_97c8d2e096b840af"", ""reason"": ""application_undecidable""}]",0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0010/criterion-validation.json
da-13-3--rep-002--solver-luna--user-simulator-red-team-trace,da-13-3,2,user-simulator-red-team-trace,user,4,elicited_9eb9ac01b3e0d0b5,pair_1c315a7e5392ed97,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""This is decidable from the submitted public interpretation and cited support. It adds a specific safeguard against inferring tissue composition or a breast-volume mechanism from overlap alone; the base rubric’s correlation-versus-causation limitation does not entail that tissue-specific constraint.""}",8,17,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json
da-13-3--rep-002--solver-luna--user-simulator-red-team-trace,da-13-3,2,user-simulator-red-team-trace,user,5,elicited_41d1bd4157832f51,pair_6b77cdcfeec7b199,C,C,C/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""Publicly submitted code, stated inputs, schema, and reported outputs can be inspected for consistency without hidden execution. This adds a specific code-to-output reproducibility check—whether the parser can generate the claimed table and support downstream results—beyond the base parsing criterion's general data-preparation quality.""}",10,25,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criterion-validation.json
da-13-3--rep-002--solver-luna--user-simulator-red-team-trace,da-13-3,2,user-simulator-red-team-trace,user,5,elicited_0094a6dad3933412,pair_493b2fba10795805,A,B,A/B,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted trace and answer are publicly inspectable, so this claim-conditional check is decidable without hidden execution or intent. It adds a specific coverage condition not explicitly required by the base rubric: broadening the association table to an overall-proteome contribution claim must have suitable study-level support and clearly distinguish that claim from the table’s non-causal, non-partitioning evidence. The existing overlap rule addresses tissue-composition and mechanism inference, not this broader generalization.""}",10,19,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criterion-validation.json
da-13-3--rep-002--solver-luna--user-simulator-red-team-trace,da-13-3,2,user-simulator-red-team-trace,user,6,elicited_0094a6dad3933412,pair_493b2fba10795805,A,B,A/B,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted trace and answer are publicly inspectable, so this claim-conditional check is decidable without hidden execution or intent. It adds a specific coverage condition not explicitly required by the base rubric: broadening the association table to an overall-proteome contribution claim must have suitable study-level support and clearly distinguish that claim from the table’s non-causal, non-partitioning evidence. The existing overlap rule addresses tissue-composition and mechanism inference, not this broader generalization.""}",11,21,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criterion-validation.json
da-13-3--rep-002--solver-luna--user-simulator-red-team-trace,da-13-3,2,user-simulator-red-team-trace,user,6,elicited_41d1bd4157832f51,pair_6b77cdcfeec7b199,C,C,C/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""Publicly submitted code, stated inputs, schema, and reported outputs can be inspected for consistency without hidden execution. This adds a specific code-to-output reproducibility check—whether the parser can generate the claimed table and support downstream results—beyond the base parsing criterion's general data-preparation quality.""}",11,27,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-3/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criterion-validation.json
da-19-6--rep-001--solver-luna--full-red-team-trace,da-19-6,1,full-red-team-trace,full,6,elicited_43da184e4af9e281,pair_78d120cb488d5092,A,A,A/A,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The public trace can establish whether each documented downstream command has an inspectable preceding creation step or is explicitly marked non-runnable. This adds a specific intermediate-file provenance/linkage condition not explicitly entailed by the broader reproducibility and code requirements, and does not duplicate the active rule on metric correctness.""}",13,29,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-001/luna/full-red-team-trace/rubric-generations/generation-0006/criterion-validation.json
da-16-1--rep-001--solver-luna--full-red-team-trace,da-16-1,1,full-red-team-trace,full,2,elicited_46c3562923b1813f,pair_174ba4c4c08d0f90,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""Public code and reported results can establish whether an explicitly claimed adjusted p-value came from a reproducible correction and whether uncorrected values were mislabeled. This adds a specific claim-to-computation consistency check not entailed by the base requirement to apply and report multiple-testing correction; the active duplicate-count rule is unrelated.""}",5,13,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-001/luna/full-red-team-trace/rubric-generations/generation-0002/criterion-validation.json
da-16-1--rep-001--solver-luna--full-red-team-trace,da-16-1,1,full-red-team-trace,full,5,elicited_673d6dd80a138e0c,pair_27236b2dc18f07de,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The condition is decidable from submitted code and rationale, and adds a distinct check against using clinical outcomes in feature selection, transformation, tuning, or cluster-number selection. The base rubric requires unsupervised clustering and outcome comparisons but does not explicitly require outcome-independent preprocessing or selection.""}",9,31,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-001/luna/full-red-team-trace/rubric-generations/generation-0005/criterion-validation.json
da-16-1--rep-001--solver-luna--full-red-team-trace,da-16-1,1,full-red-team-trace,full,6,elicited_e9467968bd3360ed,pair_1de6ca47c79ad4dd,B,C,B/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""Public code and reported contingency-table results can reveal expected-cell checks and fallback methods. This adds the specific sparse-cell adequacy condition and qualification for retained asymptotic Pearson inference, which is not explicitly required by the existing categorical-test rule.""}",10,27,False,structural_candidate_ineligible,"[{""artifact_id"": ""artifact_1bf7bdf9461125a4"", ""reason"": ""application_undecidable""}]",0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-001/luna/full-red-team-trace/rubric-generations/generation-0006/criterion-validation.json
da-15-7--rep-002--solver-luna--user-simulator-red-team-trace,da-15-7,2,user-simulator-red-team-trace,user,3,elicited_672e9b2ec7535d4b,pair_997d1e1e963fd6b0,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted trace and answer can be checked for explicit prospective-prediction, future-progressor, or clinical-utility claims and for appropriate retrospective-association limitations. The base rubric addresses correlation-versus-causation but does not explicitly prohibit conflating postmortem duration associations with prospective prediction or validated clinical biomarker utility.""}",7,15,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-7/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criterion-validation.json
