policy,setting,task_id,replicate,submission,generation,solver_turn,criterion_id,ordinal,level,points,reason,title,requirement,source_generation,title_literal_in_prompt,prompt_path,prompt_sha256
original,user,da-15-2,2,s007,7,8,elicited_cefd1ecb9d7b6460,criterion_8,B,-5,"Provides key statistics and workflow details directly, but substantive memberships and full tables remain dependent on referenced unseen output files.",Inspectability of claimed generated outputs,"When claiming that analysis outputs were generated or saved, provide their relevant contents or other direct reviewable evidence in the submission; a prose assertion referring only to an unseen file is insufficient proof of completed computation or reproducibility.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-002/luna/user-simulator-red-team-trace/turns/turn-008/prompt.txt,095ef9d7f879213ca65abffc7e871b7ad8dd683b968aff5675e666ecd5ca98da
original,user,da-15-2,2,s008,8,9,elicited_accc1ceaf159d0d1,criterion_7,A,0,No claim of cross-level module replication is made; levels are described as separately analyzed modules.,Direct evidence for cross-level module replication,"When claiming that a co-expression program replicates across spinal levels or cohorts, directly identify the overlapping module genes or a fixed transferable module definition and report the corresponding quantitative association in each replication level; analogous marker lists or separately discovered modules do not establish replication.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-002/luna/user-simulator-red-team-trace/turns/turn-009/prompt.txt,47c50655f5c0fdc276f0f9595698a9b63e35ed9e60afb0e6046854a7a6f987d4
original,user,da-15-2,2,s008,8,9,elicited_cefd1ecb9d7b6460,criterion_8,B,-5,"Provides substantial direct statistics and workflow details, but many claimed memberships, tables, and output contents remain dependent on referenced unseen files.",Inspectability of claimed generated outputs,"When claiming that analysis outputs were generated or saved, provide their relevant contents or other direct reviewable evidence in the submission; a prose assertion referring only to an unseen file is insufficient proof of completed computation or reproducibility.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-002/luna/user-simulator-red-team-trace/turns/turn-009/prompt.txt,47c50655f5c0fdc276f0f9595698a9b63e35ed9e60afb0e6046854a7a6f987d4
original,user,da-15-2,2,s009,9,10,elicited_accc1ceaf159d0d1,criterion_7,A,0,Makes no claim that the same co-expression module replicates across spinal levels; it reports separately discovered level-specific modules.,Direct evidence for cross-level module replication,"When claiming that a co-expression program replicates across spinal levels or cohorts, directly identify the overlapping module genes or a fixed transferable module definition and report the corresponding quantitative association in each replication level; analogous marker lists or separately discovered modules do not establish replication.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-002/luna/user-simulator-red-team-trace/turns/turn-010/prompt.txt,19574c0f9303166256d905c1b9edb360362bf34b0825abcd30613d58f0bf2cf4
original,user,da-15-2,2,s009,9,10,elicited_cefd1ecb9d7b6460,criterion_8,B,-5,"Provides substantial direct statistics, sizes, methods, and output dimensions, but relies partly on unseen files for memberships, full tables, and reproducibility.",Inspectability of claimed generated outputs,"When claiming that analysis outputs were generated or saved, provide their relevant contents or other direct reviewable evidence in the submission; a prose assertion referring only to an unseen file is insufficient proof of completed computation or reproducibility.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-002/luna/user-simulator-red-team-trace/turns/turn-010/prompt.txt,19574c0f9303166256d905c1b9edb360362bf34b0825abcd30613d58f0bf2cf4
original,user,da-15-2,2,s010,10,,elicited_accc1ceaf159d0d1,criterion_7,A,0,Does not claim cross-level replication; it reports separately discovered modules and enrichment.,Direct evidence for cross-level module replication,"When claiming that a co-expression program replicates across spinal levels or cohorts, directly identify the overlapping module genes or a fixed transferable module definition and report the corresponding quantitative association in each replication level; analogous marker lists or separately discovered modules do not establish replication.",1,False,,
original,user,da-15-2,2,s010,10,,elicited_cefd1ecb9d7b6460,criterion_8,B,-5,"Provides key statistics and dimensions directly, but substantive memberships and full tables remain dependent on referenced unseen output files.",Inspectability of claimed generated outputs,"When claiming that analysis outputs were generated or saved, provide their relevant contents or other direct reviewable evidence in the submission; a prose assertion referring only to an unseen file is insufficient proof of completed computation or reproducibility.",1,False,,
original,user,da-15-2,3,s001,1,2,elicited_accc1ceaf159d0d1,criterion_7,A,0,Does not claim cross-level module replication; it reports separately discovered level-specific modules.,Direct evidence for cross-level module replication,"When claiming that a co-expression program replicates across spinal levels or cohorts, directly identify the overlapping module genes or a fixed transferable module definition and report the corresponding quantitative association in each replication level; analogous marker lists or separately discovered modules do not establish replication.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/turns/turn-002/prompt.txt,03bafd3fb44b2e24c1ff2e600eaeee3b6e0c88ce960fce90912755ba953c976b
original,user,da-15-2,3,s001,1,2,elicited_cefd1ecb9d7b6460,criterion_8,B,-5,"Provides substantial quantitative summaries and methods directly, but relies on unseen TSV/JSON files for complete memberships, eigengenes, and enrichment results.",Inspectability of claimed generated outputs,"When claiming that analysis outputs were generated or saved, provide their relevant contents or other direct reviewable evidence in the submission; a prose assertion referring only to an unseen file is insufficient proof of completed computation or reproducibility.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/turns/turn-002/prompt.txt,03bafd3fb44b2e24c1ff2e600eaeee3b6e0c88ce960fce90912755ba953c976b
original,user,da-15-2,3,s002,2,3,elicited_accc1ceaf159d0d1,criterion_7,A,0,Does not claim cross-level module replication and explicitly distinguishes separately discovered exploratory modules.,Direct evidence for cross-level module replication,"When claiming that a co-expression program replicates across spinal levels or cohorts, directly identify the overlapping module genes or a fixed transferable module definition and report the corresponding quantitative association in each replication level; analogous marker lists or separately discovered modules do not establish replication.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/turns/turn-003/prompt.txt,688833a5b832a6dd7609f2b5c40904f51d5d4346ab87aa19c5434167534ac8d4
original,user,da-15-2,3,s002,2,3,elicited_cefd1ecb9d7b6460,criterion_8,B,-5,"Provides substantial direct tables and statistics, but memberships, eigengenes, complete enrichment outputs, and reproducibility partly rely on referenced unseen files.",Inspectability of claimed generated outputs,"When claiming that analysis outputs were generated or saved, provide their relevant contents or other direct reviewable evidence in the submission; a prose assertion referring only to an unseen file is insufficient proof of completed computation or reproducibility.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/turns/turn-003/prompt.txt,688833a5b832a6dd7609f2b5c40904f51d5d4346ab87aa19c5434167534ac8d4
original,user,da-15-2,3,s003,3,4,elicited_accc1ceaf159d0d1,criterion_7,A,0,Does not claim cross-level module replication; it reports separately discovered level-specific modules and appropriately labels them exploratory.,Direct evidence for cross-level module replication,"When claiming that a co-expression program replicates across spinal levels or cohorts, directly identify the overlapping module genes or a fixed transferable module definition and report the corresponding quantitative association in each replication level; analogous marker lists or separately discovered modules do not establish replication.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/turns/turn-004/prompt.txt,84b619823c56d37bfda2f4d7bd05ff8e23a6a2cc38d0fc9fb047af0016106dbd
original,user,da-15-2,3,s003,3,4,elicited_cefd1ecb9d7b6460,criterion_8,B,-5,"Provides extensive direct tables and statistics, but full memberships, eigengenes, complete nonsignificant outputs, and executable artifacts are partly deferred to referenced unseen files.",Inspectability of claimed generated outputs,"When claiming that analysis outputs were generated or saved, provide their relevant contents or other direct reviewable evidence in the submission; a prose assertion referring only to an unseen file is insufficient proof of completed computation or reproducibility.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/turns/turn-004/prompt.txt,84b619823c56d37bfda2f4d7bd05ff8e23a6a2cc38d0fc9fb047af0016106dbd
original,user,da-15-2,3,s004,4,5,elicited_accc1ceaf159d0d1,criterion_7,A,0,Makes no substantive cross-level replication claim; levels are reported as separately discovered exploratory modules.,Direct evidence for cross-level module replication,"When claiming that a co-expression program replicates across spinal levels or cohorts, directly identify the overlapping module genes or a fixed transferable module definition and report the corresponding quantitative association in each replication level; analogous marker lists or separately discovered modules do not establish replication.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/turns/turn-005/prompt.txt,8f9a44d1ba2f48a70c59fc87c0ef32c8be125f74972aabaa41b39061329cb29c
original,user,da-15-2,3,s004,4,5,elicited_cefd1ecb9d7b6460,criterion_8,B,-5,"Provides extensive direct tables and code, but memberships, eigengenes, and complete saved outputs are partly deferred to unseen files.",Inspectability of claimed generated outputs,"When claiming that analysis outputs were generated or saved, provide their relevant contents or other direct reviewable evidence in the submission; a prose assertion referring only to an unseen file is insufficient proof of completed computation or reproducibility.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/turns/turn-005/prompt.txt,8f9a44d1ba2f48a70c59fc87c0ef32c8be125f74972aabaa41b39061329cb29c
original,user,da-15-2,3,s005,5,6,elicited_accc1ceaf159d0d1,criterion_7,A,0,Makes no claim of cross-level module replication; levels are presented as separately discovered exploratory networks.,Direct evidence for cross-level module replication,"When claiming that a co-expression program replicates across spinal levels or cohorts, directly identify the overlapping module genes or a fixed transferable module definition and report the corresponding quantitative association in each replication level; analogous marker lists or separately discovered modules do not establish replication.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/turns/turn-006/prompt.txt,47fe19255daecbf10c838a09b7132eec7f5e142bb65ad0689fe6775451b300cf
original,user,da-15-2,3,s005,5,6,elicited_cefd1ecb9d7b6460,criterion_8,B,-5,"Provides extensive direct tables and summaries, but memberships, eigengenes, complete enrichment details, and executable outputs partly rely on referenced generated files.",Inspectability of claimed generated outputs,"When claiming that analysis outputs were generated or saved, provide their relevant contents or other direct reviewable evidence in the submission; a prose assertion referring only to an unseen file is insufficient proof of completed computation or reproducibility.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/turns/turn-006/prompt.txt,47fe19255daecbf10c838a09b7132eec7f5e142bb65ad0689fe6775451b300cf
original,user,da-15-2,3,s006,6,7,elicited_accc1ceaf159d0d1,criterion_7,A,0,Does not claim cross-level module replication; it reports separately discovered level-specific modules.,Direct evidence for cross-level module replication,"When claiming that a co-expression program replicates across spinal levels or cohorts, directly identify the overlapping module genes or a fixed transferable module definition and report the corresponding quantitative association in each replication level; analogous marker lists or separately discovered modules do not establish replication.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/turns/turn-007/prompt.txt,50db5bb36f6347ca745bd66482cb9d0f751b3cb8ff540753f096ac49cf4717bb
original,user,da-15-2,3,s006,6,7,elicited_cefd1ecb9d7b6460,criterion_8,B,-5,"Provides substantial direct tables, excerpts, dimensions, and statistics, but complete memberships/eigengenes and full reproducibility still partly rely on referenced unseen files.",Inspectability of claimed generated outputs,"When claiming that analysis outputs were generated or saved, provide their relevant contents or other direct reviewable evidence in the submission; a prose assertion referring only to an unseen file is insufficient proof of completed computation or reproducibility.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/turns/turn-007/prompt.txt,50db5bb36f6347ca745bd66482cb9d0f751b3cb8ff540753f096ac49cf4717bb
original,user,da-15-2,3,s007,7,8,elicited_accc1ceaf159d0d1,criterion_7,A,0,Makes no claim of cross-level module replication; it describes separately discovered level-specific modules and limitations.,Direct evidence for cross-level module replication,"When claiming that a co-expression program replicates across spinal levels or cohorts, directly identify the overlapping module genes or a fixed transferable module definition and report the corresponding quantitative association in each replication level; analogous marker lists or separately discovered modules do not establish replication.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/turns/turn-008/prompt.txt,b9ca0efe2bd277ee7811ca57d45f3a4393af33aaca46065e55cc3d8282fece77
original,user,da-15-2,3,s007,7,8,elicited_cefd1ecb9d7b6460,criterion_8,B,-5,"Provides substantial direct tables, excerpts, dimensions, and statistics, but complete memberships, eigengenes, and full detailed outputs are partly delegated to referenced files.",Inspectability of claimed generated outputs,"When claiming that analysis outputs were generated or saved, provide their relevant contents or other direct reviewable evidence in the submission; a prose assertion referring only to an unseen file is insufficient proof of completed computation or reproducibility.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/turns/turn-008/prompt.txt,b9ca0efe2bd277ee7811ca57d45f3a4393af33aaca46065e55cc3d8282fece77
original,user,da-15-2,3,s008,8,9,elicited_accc1ceaf159d0d1,criterion_7,A,0,Makes no claim of cross-level module replication; levels are presented as separately discovered exploratory modules.,Direct evidence for cross-level module replication,"When claiming that a co-expression program replicates across spinal levels or cohorts, directly identify the overlapping module genes or a fixed transferable module definition and report the corresponding quantitative association in each replication level; analogous marker lists or separately discovered modules do not establish replication.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/turns/turn-009/prompt.txt,a21eb12859a2072e20e1d202781a19dd2fe85291e2544907b231ec487c755dba
original,user,da-15-2,3,s008,8,9,elicited_cefd1ecb9d7b6460,criterion_8,B,-5,"Provides substantial direct tables, excerpts, statistics, and code, but complete memberships, eigengenes, and full enrichment details partly rely on referenced generated files.",Inspectability of claimed generated outputs,"When claiming that analysis outputs were generated or saved, provide their relevant contents or other direct reviewable evidence in the submission; a prose assertion referring only to an unseen file is insufficient proof of completed computation or reproducibility.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/turns/turn-009/prompt.txt,a21eb12859a2072e20e1d202781a19dd2fe85291e2544907b231ec487c755dba
original,user,da-15-2,3,s009,9,10,elicited_accc1ceaf159d0d1,criterion_7,A,0,Does not claim cross-level module replication; it reports separately discovered exploratory modules and limitations.,Direct evidence for cross-level module replication,"When claiming that a co-expression program replicates across spinal levels or cohorts, directly identify the overlapping module genes or a fixed transferable module definition and report the corresponding quantitative association in each replication level; analogous marker lists or separately discovered modules do not establish replication.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/turns/turn-010/prompt.txt,5c62cbbb4cb3694bed8808a97b1bbb442802134678ea84e73820dde53782e8be
original,user,da-15-2,3,s009,9,10,elicited_cefd1ecb9d7b6460,criterion_8,B,-5,"Provides extensive direct tables, excerpts, statistics, and code details, but complete memberships, eigengenes, and full output contents partly rely on referenced unseen files.",Inspectability of claimed generated outputs,"When claiming that analysis outputs were generated or saved, provide their relevant contents or other direct reviewable evidence in the submission; a prose assertion referring only to an unseen file is insufficient proof of completed computation or reproducibility.",1,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-2/rep-003/luna/user-simulator-red-team-trace/turns/turn-010/prompt.txt,5c62cbbb4cb3694bed8808a97b1bbb442802134678ea84e73820dde53782e8be
original,user,da-15-2,3,s010,10,,elicited_accc1ceaf159d0d1,criterion_7,A,0,Does not claim cross-level replication; it presents separately discovered exploratory modules and explicitly notes lack of replication/validation.,Direct evidence for cross-level module replication,"When claiming that a co-expression program replicates across spinal levels or cohorts, directly identify the overlapping module genes or a fixed transferable module definition and report the corresponding quantitative association in each replication level; analogous marker lists or separately discovered modules do not establish replication.",1,False,,
original,user,da-15-2,3,s010,10,,elicited_cefd1ecb9d7b6460,criterion_8,B,-5,"Provides extensive direct summaries, excerpts, tables, and code, but some substantive complete memberships and output details remain delegated to referenced generated files.",Inspectability of claimed generated outputs,"When claiming that analysis outputs were generated or saved, provide their relevant contents or other direct reviewable evidence in the submission; a prose assertion referring only to an unseen file is insufficient proof of completed computation or reproducibility.",1,False,,
original,user,da-15-7,1,s002,2,3,elicited_8bf4ef82b0b894a1,criterion_7,B,-5,"Uses a documented exact ALS label rule and reports final counts, but does not inspect or quantify possible ALS-spectrum labels beyond ALS.",Cohort-label completeness and transparency,"When metadata contains explicitly documented ALS-spectrum case labels beyond the exact `ALS` value, the analysis must either include those eligible cases or provide a data-grounded justification for excluding them, and must report the resulting label-specific and final matched sample counts. Silent exact-label filtering that discards potentially eligible cases undermines the duration association ranking.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-7/rep-001/luna/user-simulator-red-team-trace/turns/turn-003/prompt.txt,0641d78f8533e5c9b23bea1e1aa21f6d8ed2fdc06525df22387244fae3a8b636
original,user,da-15-7,1,s003,3,4,elicited_8bf4ef82b0b894a1,criterion_7,A,0,"Inspects ALS-spectrum labels, reports label counts and final counts, and explicitly justifies excluding ALS-AD/ALS-FTD under the exact-ALS prespecification.",Cohort-label completeness and transparency,"When metadata contains explicitly documented ALS-spectrum case labels beyond the exact `ALS` value, the analysis must either include those eligible cases or provide a data-grounded justification for excluding them, and must report the resulting label-specific and final matched sample counts. Silent exact-label filtering that discards potentially eligible cases undermines the duration association ranking.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-7/rep-001/luna/user-simulator-red-team-trace/turns/turn-004/prompt.txt,7c13c163807f893433f157cf409230379ac5642397006c85e0dbf5452cc3bb83
original,user,da-15-7,1,s004,4,5,elicited_8bf4ef82b0b894a1,criterion_7,A,0,"Inspects labels, reports ALS-spectrum variants and counts, and explicitly justifies excluding ALS-AD/ALS-FTD under the exact-ALS prespecified rule.",Cohort-label completeness and transparency,"When metadata contains explicitly documented ALS-spectrum case labels beyond the exact `ALS` value, the analysis must either include those eligible cases or provide a data-grounded justification for excluding them, and must report the resulting label-specific and final matched sample counts. Silent exact-label filtering that discards potentially eligible cases undermines the duration association ranking.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-7/rep-001/luna/user-simulator-red-team-trace/turns/turn-005/prompt.txt,8b3df2c03f1fe3a0abfc1b301a95138e717fa418632cddf5c763455ec37de00c
original,user,da-15-7,1,s005,5,6,elicited_8bf4ef82b0b894a1,criterion_7,A,0,"Inspects labels, reports ALS-spectrum variants and counts, and explicitly justifies excluding ALS-AD/ALS-FTD under the prespecified exact-ALS rule.",Cohort-label completeness and transparency,"When metadata contains explicitly documented ALS-spectrum case labels beyond the exact `ALS` value, the analysis must either include those eligible cases or provide a data-grounded justification for excluding them, and must report the resulting label-specific and final matched sample counts. Silent exact-label filtering that discards potentially eligible cases undermines the duration association ranking.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-7/rep-001/luna/user-simulator-red-team-trace/turns/turn-006/prompt.txt,677b40ce288761bb31b7049b844e525971d2a77d4185f1368610a2353dc92e10
original,user,da-15-7,1,s006,6,7,elicited_8bf4ef82b0b894a1,criterion_7,A,0,"Inspects labels, reports ALS-spectrum variants and counts, and explicitly justifies excluding ALS-AD/ALS-FTD while giving final matched counts.",Cohort-label completeness and transparency,"When metadata contains explicitly documented ALS-spectrum case labels beyond the exact `ALS` value, the analysis must either include those eligible cases or provide a data-grounded justification for excluding them, and must report the resulting label-specific and final matched sample counts. Silent exact-label filtering that discards potentially eligible cases undermines the duration association ranking.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-7/rep-001/luna/user-simulator-red-team-trace/turns/turn-007/prompt.txt,c55baa96d2e89f354d10a82b4a0d0277d2ced497d20dad578771610d8fcc845a
original,user,da-15-7,1,s007,7,8,elicited_8bf4ef82b0b894a1,criterion_7,A,0,"Inspects labels, reports ALS-spectrum variants and counts, and explicitly justifies excluding ALS-AD/ALS-FTD under the exact-ALS prespecification.",Cohort-label completeness and transparency,"When metadata contains explicitly documented ALS-spectrum case labels beyond the exact `ALS` value, the analysis must either include those eligible cases or provide a data-grounded justification for excluding them, and must report the resulting label-specific and final matched sample counts. Silent exact-label filtering that discards potentially eligible cases undermines the duration association ranking.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-7/rep-001/luna/user-simulator-red-team-trace/turns/turn-008/prompt.txt,f65554a4998cf831cf9ebb64b0eb61f41b3fcc903616fe21795a7f19d9c1e165
original,user,da-15-7,1,s008,8,9,elicited_8bf4ef82b0b894a1,criterion_7,A,0,"Inspects labels, reports ALS-spectrum variants and counts, and explicitly justifies excluding ALS-AD/ALS-FTD under the prespecified exact-ALS rule.",Cohort-label completeness and transparency,"When metadata contains explicitly documented ALS-spectrum case labels beyond the exact `ALS` value, the analysis must either include those eligible cases or provide a data-grounded justification for excluding them, and must report the resulting label-specific and final matched sample counts. Silent exact-label filtering that discards potentially eligible cases undermines the duration association ranking.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-7/rep-001/luna/user-simulator-red-team-trace/turns/turn-009/prompt.txt,34692d0df6e775de91d0b6cfe53c81c0bfb0e8f9964d6a7c46379e0c7f5687e8
original,user,da-15-7,1,s009,9,10,elicited_8bf4ef82b0b894a1,criterion_7,A,0,"Inspects ALS-spectrum labels, reports counts for ALS, ALS-AD, ALS-FTD, and controls, and explicitly justifies exact-ALS exclusion with final matched counts.",Cohort-label completeness and transparency,"When metadata contains explicitly documented ALS-spectrum case labels beyond the exact `ALS` value, the analysis must either include those eligible cases or provide a data-grounded justification for excluding them, and must report the resulting label-specific and final matched sample counts. Silent exact-label filtering that discards potentially eligible cases undermines the duration association ranking.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-7/rep-001/luna/user-simulator-red-team-trace/turns/turn-010/prompt.txt,545499a6b4dd9202759cec533daee094f2b70fa16c32291e8726f2bba0dadefa
original,user,da-15-7,1,s010,10,,elicited_8bf4ef82b0b894a1,criterion_7,A,0,"Inspects labels, reports ALS-spectrum variants and counts, and explicitly justifies excluding non-exact labels and controls.",Cohort-label completeness and transparency,"When metadata contains explicitly documented ALS-spectrum case labels beyond the exact `ALS` value, the analysis must either include those eligible cases or provide a data-grounded justification for excluding them, and must report the resulting label-specific and final matched sample counts. Silent exact-label filtering that discards potentially eligible cases undermines the duration association ranking.",2,False,,
original,user,da-15-7,3,s002,2,3,elicited_4504adff74589a28,criterion_7,B,-5,"The custom procedure is shown and outputs are reported, but the claimed voom-style weighting is unused in coefficient fitting and the analysis is not the stated limma/eBayes workflow.",Executable support for claimed analytical procedures,"When claiming that a specific normalization, weighting, moderation, regression, or validation procedure was performed, the submitted code and displayed outputs must directly demonstrate that the procedure was actually applied to the reported results, rather than merely being described or defined.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/turns/turn-003/prompt.txt,e1055b94cdd55dae7bfaecc81cdaed49fcb66ddf82cd52d45518ff8a55811755
original,user,da-15-7,3,s003,3,4,elicited_4504adff74589a28,criterion_7,A,0,"Displayed code applies the claimed custom normalization, regression, shrinkage, correction, and Spearman procedures to the reported analysis; it explicitly does not claim voom-limma was run.",Executable support for claimed analytical procedures,"When claiming that a specific normalization, weighting, moderation, regression, or validation procedure was performed, the submitted code and displayed outputs must directly demonstrate that the procedure was actually applied to the reported results, rather than merely being described or defined.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/turns/turn-004/prompt.txt,ced516fd5aa3c705a65d715c08248a4cf8a2b8cd4a52524a828fbe8244307f86
original,user,da-15-7,3,s004,4,5,elicited_4504adff74589a28,criterion_7,A,0,"Displayed code applies the claimed custom normalization, regression, shrinkage, correction, and Spearman procedures to the reported analysis; it explicitly does not claim voom-limma was run.",Executable support for claimed analytical procedures,"When claiming that a specific normalization, weighting, moderation, regression, or validation procedure was performed, the submitted code and displayed outputs must directly demonstrate that the procedure was actually applied to the reported results, rather than merely being described or defined.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/turns/turn-005/prompt.txt,6b34387e9ffa8f3435472fdc976f334f56737ddfb1f9c686ff93e6a6e1308c37
original,user,da-15-7,3,s005,5,6,elicited_4504adff74589a28,criterion_7,B,-5,"The displayed code supports filtering, normalization, OLS, shrinkage, BH, and validation, but explicitly does not implement the claimed/required voom-limma/eBayes procedure.",Executable support for claimed analytical procedures,"When claiming that a specific normalization, weighting, moderation, regression, or validation procedure was performed, the submitted code and displayed outputs must directly demonstrate that the procedure was actually applied to the reported results, rather than merely being described or defined.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/turns/turn-006/prompt.txt,fa8b6365219213b4f0089a3c6fba8ec3fceb74152873beb0091f25daf7a31e46
