policy,setting,task_id,replicate,generation,criterion_id,title,requirement,accepted,rejection_reason,replaces,citations,supported,tied,reversed,observed_support_pattern,path
original,user,da-13-3,1,3,elicited_2dadd4526751a896,Consistency between reported computations and supporting analysis,"When claiming computed rankings, counts, or other quantitative results, the submitted code, intermediate outputs, and final report must support the same result rather than contradicting one another.",False,criterion_support_failed,[],2,0,2,0,ties_only,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
original,user,da-13-3,1,4,elicited_9d17242a628daeee,Consistency between reported results and supporting computation,"When presenting computed rankings, counts, or values, the final claims must agree with the displayed code outputs and intermediate results.",True,accepted,[],1,1,0,0,all_supported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
original,user,da-13-3,2,2,elicited_c54a6aef43449ec5,Consistency Between Computation and Reported Results,"When claiming computed counts, rankings, completeness, or extracted result lists, ensure the submitted code, intermediate outputs, and final report agree with one another and do not contain duplicated, missing, or otherwise unsupported entries.",False,criterion_support_failed,[],2,1,1,0,mixed_supported_unsupported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-3/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
original,user,da-13-3,2,3,elicited_8d838cc139e4171b,Internal consistency of computed-result claims,"When claiming complete filtered sets, rankings, or summary counts, ensure the submitted calculations and displayed results support those claims without cardinality mismatches, duplicate entries, or contradictions.",True,accepted,[],1,1,0,0,all_supported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-3/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
original,user,da-13-3,3,2,elicited_28d6e906625a1b0d,Evidence-aware ranking of reported strongest associations,"When labeling associations as “strongest,” “top,” or most prominent, the submission must distinguish effect magnitude from statistical evidence and use the reported adjusted p-values—or explicitly qualify the ranking—rather than treating large absolute estimates alone as stronger evidence.",False,criterion_support_failed,[],1,0,1,0,ties_only,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-3/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
original,user,da-13-3,3,3,elicited_b416a5c252395e05,Consistency of Reported Direction Counts,"When aggregate positive/negative association counts are reported, they must be computed from the same thresholded records and reconcile with the reported total for each endpoint.",False,criterion_support_failed,[],2,0,2,0,ties_only,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-3/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
original,user,da-13-3,3,4,elicited_97d9901711fab1fc,Execution-to-result consistency,"When claiming that a computation was completed, the executable code and displayed intermediate outputs must directly support the reported result, including the stated ranking rule and its outputs.",True,accepted,[],1,1,0,0,all_supported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-3/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
original,user,da-13-3,3,4,elicited_0073ae484b15aac5,Numerical transcription and internal consistency,Numerical findings that are repeated across the trace and final answer must remain mutually consistent and must not contradict the displayed supporting values.,False,criterion_support_failed,[],2,1,1,0,mixed_supported_unsupported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-3/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
original,user,da-13-5,1,2,elicited_f9dfb1b7fbeaf183,Scope fidelity to the stated comparison,"When the task asks whether two biological sets overlap broadly, the analysis should evaluate that stated comparison rather than silently replacing one set with an arbitrary narrower subset or an invented ranking requirement.",False,criterion_support_failed,[],1,0,1,0,ties_only,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-5/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
original,user,da-13-5,1,3,elicited_babe7316a3280f7d,Executable support for reported computations,"For any claimed computed statistic, the submitted executable code and displayed output must implement the stated formula and support the reported value; prose must not substitute for evidence of completed computation.",False,aggregate_margin_failed,[],1,1,0,0,all_supported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-5/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
original,user,da-13-5,1,3,elicited_b0f0ca5d77a65671,Cross-section numerical consistency,"Central counts, overlaps, and other quantitative claims must remain consistent across the analysis trace, intermediate results, final results, and answer.",False,criterion_support_failed,[],1,0,0,1,reversed_present_no_support,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-5/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
original,user,da-13-5,1,4,elicited_96f7c81a1e2539cc,Consistency between executable analysis and reported results,"When claiming computed counts or statistics, the submitted code and displayed intermediate outputs must use the same data source, filters, and definitions as the reported results.",False,aggregate_margin_failed,[],1,1,0,0,all_supported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-5/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
original,user,da-13-5,2,2,elicited_786d756791325fcf,Internal consistency of reported computations,"When reporting computed statistics, the submitted material must make the reported values consistent with the displayed computation, parameters, and intermediate results.",False,criterion_support_failed,[],1,0,1,0,ties_only,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-5/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
original,user,da-13-5,2,3,elicited_63bfb49b6b9edc34,Consistency between reported computations and reproducible code,"When claiming a computed statistic, ensure the displayed executable code computes the same quantity with the same parameters and tail convention as the reported result.",False,criterion_support_failed,[],2,1,1,0,mixed_supported_unsupported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-5/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
original,user,da-13-5,2,4,elicited_d50847fdc52709bb,Consistency between reported computations and displayed code,"For any claimed computed statistic, the submitted code must visibly use the same data universe, parameter definitions, and tail convention described in the method and reflected in the reported value.",False,criterion_support_failed,[],2,1,1,0,mixed_supported_unsupported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-5/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
original,user,da-13-5,3,2,elicited_6940818c8ec137bb,Consistency Between Computation and Reported Results,"When reporting computed statistics, the artifact must make the reported values consistent with the displayed executable code, parameters, and intermediate outputs.",True,accepted,[],1,1,0,0,all_supported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-5/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
original,user,da-13-5,3,4,elicited_1a848a4eac5f82d6,Executable Environment Portability,"When claiming reproducibility, the submitted code must use file paths and environment assumptions that are valid in the stated execution context or provide an executable, inspectable way to configure them.",False,criterion_support_failed,[],1,0,0,1,reversed_present_no_support,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-5/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
original,user,da-13-6,1,2,elicited_462b26699f8784f1,Consistency of reported results with supporting computation,"When claiming completed quantitative analyses, the reported results must be directly reproducible from the submitted code, displayed outputs, and stated denominators; internally contradictory counts or results are penalized.",False,semantic_validation_failed,[],2,1,1,0,mixed_supported_unsupported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
original,user,da-13-6,1,3,elicited_d89c8de5f3ecdc96,Consistency between reported claims and executed analysis,"When reporting categorized results, counts, or named examples, ensure they are directly supported by the displayed computation and satisfy the stated inclusion rules and comparator definitions.",False,criterion_support_failed,[],2,0,2,0,ties_only,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
original,user,da-13-6,1,4,elicited_2b61e26f48c21433,Distinguishing directional discordance from non-replication,"When claiming that proteins are directionally discordant, require evidence that the comparator association is sufficiently supported under the analysis’s stated inclusion rule; a nonsignificant comparator estimate with an opposite sign is non-replication or uncertain direction, not confirmed discordance.",False,criterion_support_failed,"[""elicited_fd1b148d5bf4b379""]",1,0,1,0,ties_only,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
original,user,da-13-6,1,5,elicited_c3ec92349711f437,Evidence-supported classification of concordance and discordance,"When labeling an entity as a significant overlap, same-direction match, or discordant result, the classification must be consistent with the stated inclusion rules and supported by the displayed estimates, p-values, denominators, and filtering code or outputs; a mere opposite sign must not be presented as statistically supported discordance when the comparator fails the claimed significance criterion.",False,criterion_support_failed,[],3,0,3,0,ties_only,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0005
original,user,da-13-6,1,6,elicited_4a727f59eaffe069,Consistency Between Claims and Demonstrated Evidence,"When reporting computed quantities or significance-based conclusions, the submission must ensure that the stated results are directly entailed by the displayed computation, intermediate outputs, and reported thresholds.",False,semantic_validation_failed,[],2,1,1,0,mixed_supported_unsupported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0006
original,user,da-13-6,1,7,elicited_0930c3094ab84330,Evidence-qualified directional exceptions,"When identifying protein-level directional discordance, distinguish a sign difference supported by significant associations in both datasets from a nonsignificant comparator estimate; do not present the latter as confirmed discordance.",False,criterion_support_failed,"[""elicited_fd1b148d5bf4b379""]",4,2,2,0,mixed_supported_unsupported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0007
original,user,da-13-6,2,2,elicited_c02597eb60b709a7,Internal consistency of quantitative claims,"When reporting computed counts, denominators, percentages, or statistical results, the submitted results and answer must match the displayed computation and clearly use the same estimand, inclusion rule, and denominator.",True,accepted,[],1,1,0,0,all_supported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
original,user,da-13-6,2,6,elicited_131abaaeb7b7124f,Executable reproducibility of the analysis code,"When claiming reproducible computation, the submitted code must be syntactically valid and use the loaded, defined objects and columns consistently enough that the documented filtering, joining, and calculations can actually be rerun from the supplied data.",False,criterion_support_failed,[],1,0,1,0,ties_only,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0006
original,user,da-13-6,2,6,elicited_bcdd90f62f885564,Preservation of the claimed comparison estimand,"When reporting directional concordance or overlap, the eligibility rule used in the computation must match the stated estimand, especially the distinction between all GAHT-significant proteins and proteins significant in both GAHT and the comparator.",False,criterion_support_failed,"[""elicited_c02597eb60b709a7""]",2,1,1,0,mixed_supported_unsupported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0006
original,user,da-13-6,3,2,elicited_6bb80350c2f844a6,Evidence-consistent classification of named exceptions,"When naming proteins as significant overlaps or discordances, classify them using the same stated significance and matching rules used for the aggregate analysis, and provide inspectable estimates and significance values sufficient to verify the classification.",False,criterion_support_failed,[],1,0,1,0,ties_only,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
original,user,da-13-6,3,2,elicited_59e097150783cbc1,Distinguishing directional concordance from magnitude agreement,"When interpreting agreement between GAHT and comparator effects, distinguish sign-based overlap from agreement in effect magnitude or rank pattern, and support any claimed magnitude relationship with a reported, reproducible effect-size summary.",False,criterion_support_failed,[],2,0,1,1,reversed_present_no_support,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
original,user,da-13-6,3,3,elicited_a3cd2f14034843bf,Internal support and consistency of reported results,"When making quantitative or entity-level claims, the submission must provide inspectable computation or output that supports those claims and must keep filtering rules, denominators, counts, and classifications consistent across code, intermediate results, and conclusions.",False,semantic_validation_failed,[],3,0,2,1,reversed_present_no_support,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
original,user,da-13-6,3,4,elicited_d9315da3d810ab9b,Consistency of Exception Labels with Significance Filters,"When labeling proteins as discordant or as significant overlaps, classifications must match the stated significance criteria and displayed adjusted p-values; a merely opposite-signed but nonsignificant estimate must be identified as directional only, not as a significant discordance.",False,criterion_support_failed,[],2,1,0,1,mixed_supported_unsupported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
original,user,da-14-1,1,3,elicited_bb6da448e5a71ea3,Internal consistency of reported clustering results,"When reporting computed clustering results, the submission must keep cluster memberships, cluster sizes, singleton counts, and interpretive claims mutually consistent with the displayed computation and intermediate results.",False,criterion_support_failed,[],1,0,1,0,ties_only,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
original,user,da-14-1,1,5,elicited_ee9c962430b71b62,Consistency between claimed and executable computation,"When claiming a completed statistical computation, the submitted code must directly implement the named method and produce outputs consistent with that method.",True,accepted,[],1,1,0,0,all_supported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0005
original,user,da-14-1,1,6,elicited_0b0d6265d25aa5cf,Traceability of reported quantitative results,"When reporting computed statistics or cluster memberships, the submission must provide inspectable evidence tying each reported value and membership claim to the displayed computation or generated output.",False,criterion_support_failed,[],2,1,1,0,mixed_supported_unsupported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0006
original,user,da-14-1,1,7,elicited_240fecba3998008b,Self-contained evidence for claimed generated outputs,"When claiming that a complete matrix, reordered matrix, membership table, or other generated result was produced, the submission must provide directly inspectable output or a runnable, fully specified generation path sufficient to verify that claim from the submitted material, rather than relying on an unseen workspace file.",False,criterion_support_failed,[],1,0,1,0,ties_only,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0007
original,user,da-14-1,1,8,elicited_480b01b63e102f4a,Alignment of the analyzed score panel with the requested scope,"When the submission claims to answer the specified 21-score Spearman task, the analyzed variables and reported results must use that requested panel and method rather than substituting additional score families, alternate derived variables, or a different correlation method.",False,criterion_support_failed,"[""elicited_ee9c962430b71b62""]",3,2,0,1,mixed_supported_unsupported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0008
original,user,da-14-1,1,8,elicited_09df937003d05235,Consistency of reported cluster membership with computed output,"When cluster memberships or singleton assignments are reported, those assignments must match the labels produced by the displayed clustering computation and must account for all analyzed scores without contradictory reassignment.",False,aggregate_margin_failed,[],1,1,0,0,all_supported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0008
original,user,da-14-1,1,9,elicited_98aff2975ff05731,Traceability of reported quantitative outputs,"When reporting computed statistics, cluster memberships, or cluster sizes, the submission must make those claims directly inspectable and consistent with the displayed matrix, code outputs, or other public computational evidence.",False,criterion_support_failed,[],2,0,1,1,reversed_present_no_support,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0009
original,user,da-14-1,2,2,elicited_6134e6e2b4b5acef,Explicit score-scope and representation reconciliation,"When the source contains multiple score, probability, component, or framework-specific representations, the analysis must explicitly define the score universe being correlated and justify inclusions and exclusions so the reported clusters correspond to the stated question rather than an unexplained subset or expanded scope.",False,criterion_support_failed,[],2,0,2,0,ties_only,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
original,user,da-14-1,2,3,elicited_eb56ca3e03bf316c,Canonical score-scope fidelity,"When the task specifies a target set of scores, the analysis must explicitly define that set from the supplied schema and ensure that the primary correlations and clusters use exactly those variables rather than silently substituting derived probabilities, component scores, or an expanded feature set.",False,criterion_support_failed,[],1,0,1,0,ties_only,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
original,user,da-14-1,2,3,elicited_ccf7fa0d20571342,Computation-to-report consistency,"When claiming computed correlations, clusters, or validation outputs, the submitted code and inspectable outputs must support the reported memberships and statistics without contradictions between the implemented analysis and the written results.",False,criterion_support_failed,[],2,0,2,0,ties_only,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
original,user,da-14-1,2,4,elicited_567bdea604ba8566,Claim-to-computation consistency,"When reporting computed correlations, cluster memberships, counts, or summary statistics, the submission must provide directly inspectable computational or result evidence that supports those claims and must not contradict its own displayed code, outputs, or intermediate values.",False,criterion_support_failed,[],3,2,1,0,mixed_supported_unsupported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
original,user,da-14-1,2,4,elicited_bfb80584b69c53e7,Analysis-scope and estimand reconciliation,"When the source contains multiple related score representations, the analysis must explicitly define the score set used for the primary correlation estimand and distinguish included target scores from excluded probabilities, components, labels, or alternate representations.",False,criterion_support_failed,[],2,0,2,0,ties_only,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
original,user,da-14-1,2,5,elicited_4d0208eb82dd8e5b,Claim-to-computation consistency,"When reporting computed numerical results, cluster memberships, or summary statistics, the submission must keep those claims consistent with its displayed code and directly reported outputs.",False,criterion_support_failed,[],4,1,2,1,mixed_supported_unsupported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0005
original,user,da-14-1,2,6,elicited_65b2a0e46842e886,Internal consistency of reported quantitative results,"When the submission reports computed statistics, cluster memberships, or pairwise relationships, those claims must agree with the displayed code and intermediate outputs.",False,criterion_support_failed,[],4,2,2,0,mixed_supported_unsupported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0006
original,user,da-14-1,2,7,elicited_660c0ab13779dd93,Consistency between reported results and supporting computation,"When reporting computed statistics, cluster memberships, or interpretations derived from displayed analysis, those claims must agree with the submitted code, outputs, and other inspectable evidence.",False,criterion_support_failed,[],6,4,2,0,mixed_supported_unsupported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0007
original,user,da-14-1,2,8,elicited_ba0c5f4120106c71,Consistency of quantitative claims with displayed computation,"When reporting computed numerical results, the submission must keep each reported value consistent with the displayed code, intermediate outputs, and other quantitative claims.",False,criterion_support_failed,[],4,3,1,0,mixed_supported_unsupported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0008
original,user,da-14-1,2,8,elicited_f09c8fb2d18bcdb9,Preservation of correlation direction,"When reporting signed correlations or describing relationships as positive or inverse, the submission must preserve the computed sign rather than silently substituting an absolute magnitude or reversing the direction.",True,accepted,[],1,1,0,0,all_supported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0008
original,user,da-14-1,2,9,elicited_74bdd2a1e8aedeae,Consistency of reported quantitative results with supporting computation,"When the submission reports completed calculations or quantitative results, each material reported value must be directly supported by the displayed code, outputs, tables, or other inspectable evidence, with no unexplained discrepancies between intermediate results and the final answer.",False,criterion_support_failed,[],5,3,0,2,mixed_supported_unsupported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0009
original,user,da-14-1,2,10,elicited_75a98662bfb591de,Claim-to-computation numerical consistency,"When reporting computed numerical findings, every material value, sign, count, ordering, and summary must agree with the displayed computation or directly inspectable output supporting it.",False,criterion_support_failed,[],5,3,0,2,mixed_supported_unsupported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0010
original,user,da-14-1,2,10,elicited_ec60f26f929dcc0d,Inspectable support for aggregate cluster evidence,"When claims rely on cluster-level pair counts, minima, medians, or completeness assertions, the submission must provide enough direct pairwise evidence or an executable derivation for those aggregates to be independently recomputed.",False,criterion_support_failed,[],2,1,1,0,mixed_supported_unsupported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-002/luna/user-simulator-red-team-trace/rubric-generations/generation-0010
original,user,da-14-1,3,2,elicited_602f49f40a96f059,Consistency between computed outputs and reported conclusions,"When the submission reports computed clusters or quantitative results, its final answer must agree with the displayed reproducible code outputs and intermediate results.",False,criterion_support_failed,[],1,0,0,1,reversed_present_no_support,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
original,user,da-14-1,3,3,elicited_4bbaac6bd9460aa8,Consistency between computation and reported findings,"When claiming computed results, the submitted analysis must keep its displayed code, intermediate outputs, cluster memberships, and final conclusions mutually consistent, so each substantive reported finding is supported by the inspectable analysis.",False,criterion_support_failed,[],1,0,0,1,reversed_present_no_support,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0003
original,user,da-14-1,3,4,elicited_77250cd695baa5d8,Consistency between reported results and supporting computation,Claimed quantitative results and cluster memberships must be directly supported by the displayed calculations and remain internally consistent across the trace and final answer.,True,accepted,[],2,2,0,0,all_supported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
original,user,da-14-1,3,4,elicited_57885d53977fdcc2,Exact requested score universe,"The correlation and clustering analysis must use the requested 21 continuous endotype scores rather than an overinclusive set containing probabilities, labels, or additional derived scores.",False,criterion_support_failed,[],1,0,1,0,ties_only,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-1/rep-003/luna/user-simulator-red-team-trace/rubric-generations/generation-0004
original,user,da-14-3,1,2,elicited_c0291e024ea952a0,Alignment of subgroup definition with the stated estimand,"When the supplied data contain an explicit subgroup variable and the task asks for proportions by subgroup without requiring reconstruction, the analysis must not silently substitute a separately derived classification while presenting it as the requested subgroup composition.",False,aggregate_margin_failed,[],1,1,0,0,all_supported,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-14-3/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0002
