variant,task,replicate,submission_id,root,receipt,generation,saved_choice,correct_choice,saved_skips,correct_skips,choice_changed,eligibility_changed
v3.1,da-18-5,1,s004,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s004.json,6,,,[],[],False,False
v3.1,da-18-5,2,s000,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s000.json,2,"{""criterion_id"": ""elicited_eef85b5068df26e9"", ""source_generation"": 1, ""category"": 2, ""points"": -5.0, ""previously_reminded"": false, ""corrective"": true, ""requirement"": ""When claiming a post-hormonal-therapy cohort, the analysis must distinguish samples with explicit post-treatment annotation from samples whose site or non-naive status does not itself establish prior hormonal therapy, and must disclose the operational inclusion rule.""}","{""criterion_id"": ""elicited_eef85b5068df26e9"", ""source_generation"": 1, ""category"": 2, ""points"": -5.0, ""previously_reminded"": false, ""corrective"": true, ""requirement"": ""When claiming a post-hormonal-therapy cohort, the analysis must distinguish samples with explicit post-treatment annotation from samples whose site or non-naive status does not itself establish prior hormonal therapy, and must disclose the operational inclusion rule.""}",[],[],False,False
v3.1,da-18-5,2,s001,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s001.json,3,"{""criterion_id"": ""elicited_ce9553ae6bb76aa7"", ""source_generation"": 3, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When interpreting an observational MAPK-alteration frequency or ESR1 association, claims about pathway activation, endocrine-resistance causation, or MAPK-directed treatment must be supported by direct functional, longitudinal, or clinical treatment evidence; otherwise report the finding as an association and accurately state the small-sample or nonsignificant-test limitation. Check the conclusion and its cited evidence, while retaining valid computations and results.""}","{""criterion_id"": ""elicited_ce9553ae6bb76aa7"", ""source_generation"": 3, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When interpreting an observational MAPK-alteration frequency or ESR1 association, claims about pathway activation, endocrine-resistance causation, or MAPK-directed treatment must be supported by direct functional, longitudinal, or clinical treatment evidence; otherwise report the finding as an association and accurately state the small-sample or nonsignificant-test limitation. Check the conclusion and its cited evidence, while retaining valid computations and results.""}",[],[],False,False
v3.1,da-18-5,2,s002,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s002.json,4,,,[],[],False,False
v3.1,da-18-5,2,s003,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s003.json,5,"{""criterion_id"": ""elicited_7b1a95dfa2c58fd7"", ""source_generation"": 5, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""Whenever an artifact reports a statistical test result, the executable test parameters and stated interpretation must match the reported tail, alternative hypothesis, and p-value; check the test call against its description and result, and repair or relabel any mismatch while retaining valid analyses.""}","{""criterion_id"": ""elicited_7b1a95dfa2c58fd7"", ""source_generation"": 5, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""Whenever an artifact reports a statistical test result, the executable test parameters and stated interpretation must match the reported tail, alternative hypothesis, and p-value; check the test call against its description and result, and repair or relabel any mismatch while retaining valid analyses.""}",[],[],False,False
v3.1,da-18-5,2,s004,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s004.json,6,,,[],[],False,False
v3.1,da-18-5,3,s000,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s000.json,2,"{""criterion_id"": ""elicited_3ad510d661cd879f"", ""source_generation"": 1, ""category"": 4, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When claiming a MAPK-pathway frequency, the analysis must define a biologically bounded gene set whose membership is justified by direct pathway relevance, rather than including broad upstream, receptor, or unrelated signaling genes without a clear inclusion rationale.""}","{""criterion_id"": ""elicited_3ad510d661cd879f"", ""source_generation"": 1, ""category"": 4, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When claiming a MAPK-pathway frequency, the analysis must define a biologically bounded gene set whose membership is justified by direct pathway relevance, rather than including broad upstream, receptor, or unrelated signaling genes without a clear inclusion rationale.""}",[],[],False,False
v3.1,da-18-5,3,s001,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s001.json,3,,,[],[],False,False
v3.1,da-18-5,3,s002,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s002.json,4,"{""criterion_id"": ""elicited_eef85b5068df26e9"", ""source_generation"": 1, ""category"": 2, ""points"": -5.0, ""previously_reminded"": false, ""corrective"": true, ""requirement"": ""When claiming a post-hormonal-therapy cohort, the analysis must distinguish samples with explicit post-treatment annotation from samples whose site or non-naive status does not itself establish prior hormonal therapy, and must disclose the operational inclusion rule.""}","{""criterion_id"": ""elicited_eef85b5068df26e9"", ""source_generation"": 1, ""category"": 2, ""points"": -5.0, ""previously_reminded"": false, ""corrective"": true, ""requirement"": ""When claiming a post-hormonal-therapy cohort, the analysis must distinguish samples with explicit post-treatment annotation from samples whose site or non-naive status does not itself establish prior hormonal therapy, and must disclose the operational inclusion rule.""}",[],[],False,False
v3.1,da-18-5,3,s003,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s003.json,5,"{""criterion_id"": ""elicited_a5a1f901571f5b21"", ""source_generation"": 5, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When the task requests a primary quantitative result and the analysis selects a requested cohort, the final answer must headline that cohort's result and match the trace's labeled cohort, numerator, denominator, and percentage; comparator or sensitivity results may remain clearly secondary.""}","{""criterion_id"": ""elicited_a5a1f901571f5b21"", ""source_generation"": 5, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When the task requests a primary quantitative result and the analysis selects a requested cohort, the final answer must headline that cohort's result and match the trace's labeled cohort, numerator, denominator, and percentage; comparator or sensitivity results may remain clearly secondary.""}",[],[],False,False
v3.1,da-18-5,3,s004,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter2/v31-candidate/da-18-5/study/biomnibench-da-factorial-r10-fc2d652b948f/experiments/da-18-5/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s004.json,6,,,[],[],False,False
v3.2,da-15-1,1,s000,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s000.json,2,,,[],[],False,False
v3.2,da-15-1,1,s001,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s001.json,3,,,[],[],False,False
v3.2,da-15-1,1,s002,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s002.json,4,"{""criterion_id"": ""elicited_014323c9119741b4"", ""source_generation"": 4, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When the artifact claims that a fitted variance, precision, weighting, normalization, or other correction supports statistical inference, verify that the reported standard errors, test statistics, p-values, or related inferential outputs actually depend on the corrected quantity. If not, correct the claim and recompute affected results while retaining unrelated valid analyses.""}","{""criterion_id"": ""elicited_014323c9119741b4"", ""source_generation"": 4, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When the artifact claims that a fitted variance, precision, weighting, normalization, or other correction supports statistical inference, verify that the reported standard errors, test statistics, p-values, or related inferential outputs actually depend on the corrected quantity. If not, correct the claim and recompute affected results while retaining unrelated valid analyses.""}",[],[],False,False
v3.2,da-15-1,1,s003,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s003.json,5,,,[],[],False,False
v3.2,da-15-1,1,s004,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s004.json,6,,,[],[],False,False
v3.2,da-15-1,1,s005,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s005.json,7,,,[],[],False,False
v3.2,da-15-1,1,s006,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s006.json,8,,,[],[],False,False
v3.2,da-15-1,2,s000,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s000.json,2,,,[],[],False,False
v3.2,da-15-1,2,s001,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s001.json,3,,,[],[],False,False
v3.2,da-15-1,2,s002,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s002.json,4,,,[],[],False,False
v3.2,da-15-1,2,s003,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s003.json,5,,,[],[],False,False
v3.2,da-15-1,2,s004,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s004.json,6,,,[],[],False,False
v3.2,da-15-1,2,s005,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s005.json,7,,,[],[],False,False
v3.2,da-15-1,2,s006,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s006.json,8,,,[],[],False,False
v3.2,da-15-1,2,s007,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s007.json,9,,,[],[],False,False
v3.2,da-15-1,2,s008,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s008.json,10,,,[],[],False,False
v3.2,da-15-1,2,s009,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s009.json,11,,,[],[],False,False
v3.2,da-15-1,3,s000,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s000.json,2,,,[],[],False,False
v3.2,da-15-1,3,s001,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s001.json,3,,,[],[],False,False
v3.2,da-15-1,3,s002,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s002.json,4,,,[],[],False,False
v3.2,da-15-1,3,s003,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s003.json,5,"{""criterion_id"": ""elicited_b8214cd252887487"", ""source_generation"": 5, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When a tested gene set is restricted using observed dispersion, effect size, or another outcome-dependent rule before BH recomputation, the artifact must either apply multiplicity correction to the full prespecified eligible family or explicitly label the restricted results exploratory/provisional and state the scope and limitation; it must not present them as definitive genome-wide discoveries.""}","{""criterion_id"": ""elicited_b8214cd252887487"", ""source_generation"": 5, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When a tested gene set is restricted using observed dispersion, effect size, or another outcome-dependent rule before BH recomputation, the artifact must either apply multiplicity correction to the full prespecified eligible family or explicitly label the restricted results exploratory/provisional and state the scope and limitation; it must not present them as definitive genome-wide discoveries.""}",[],[],False,False
v3.2,da-15-1,3,s004,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s004.json,6,,,[],[],False,False
v3.2,da-15-1,3,s005,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s005.json,7,,,[],[],False,False
v3.2,da-15-1,3,s006,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s006.json,8,,,[],[],False,False
v3.2,da-15-1,3,s007,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s007.json,9,"{""criterion_id"": ""elicited_1afc6f73069938ec"", ""source_generation"": 9, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When an artifact names or ranks genes as leaders of a designated primary differential-expression analysis, trace each reported leader name and effect size to that analysis's own result table and keep leaders from exploratory workflows separately labeled; do not present exploratory values as primary results. Check the reported entries against the method-specific output and its stated scope.""}","{""criterion_id"": ""elicited_1afc6f73069938ec"", ""source_generation"": 9, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When an artifact names or ranks genes as leaders of a designated primary differential-expression analysis, trace each reported leader name and effect size to that analysis's own result table and keep leaders from exploratory workflows separately labeled; do not present exploratory values as primary results. Check the reported entries against the method-specific output and its stated scope.""}",[],[],False,False
